LncRNA name,Cancer name,Methods,Expression pattern,Pubmed ID,Remarks,No. of Transcript variants,NCBI Reference Number,Total No. of PQS,No. of 2G PQS,No. of 3G PQS,No. of 4G PQS,RefSeq status,aka,"G4 Hunter, thres:0.9 TOTAL PQS","G4 Hunter, thres:0.9 2G PQS","G4 Hunter, thres:0.9 3G PQS","G4 Hunter, thres:0.9 4G PQS","G4 Hunter, thres:1.4 TOTAL PQS","G4 Hunter, thres:1.4 2G PQS","G4 Hunter, thres:1.4 3G PQS","G4 Hunter, thres:1.4 4G PQS"
"SOX2OT",Pancreatic Ductal Adenocarcinoma,"Microarray, RIP etc.",up-regulated,29643475.0,"Also Known As: SOX2-OT; SOX2OT; NCRNA00043

Some (older) SOX2OT transcript variant 7 lncRNA ""lncRNA"" ncRNA (complete sequence-KF981435.1) was also there in result.

Some (older, not checked for PQS) SOX2OT transcript variant 8 lncRNA ""lncRNA"" ncRNA (partial sequence-KJ415055.1) was also there in result.

Some (older, not checked for PQS) SOX2OT ""other"" ncRNA (complete sequence-JX110620.1; note=""alternatively spliced long noncoding RNA"") was also there in result.

Some (older, not checked for PQS) Sox2OT-S1 and S2 ""other"" ncRNA (complete sequence-JN711430.1 and JN882275.1 respectively) were also there in result.","6 (SOX2-OT_Variant 1-6)
+
1 [SOX2-OT_Variant 7 (older)]
=7","SOX2-OT_Variant 1-6 (NR_075091.1, NR_075092.1, NR_075093.1, NR_004053.3, NR_075089.1, NR_075090.1)
+
SOX2OT_Variant 7 (older) (KF981435.1)","18, 16, 13, 16, 15, 11 (SOX2-OT_Variant 1-6)
+
11 [SOX2OT_Variant 7 (older)]","18,16,13,16,15,11","0,0,0,0,0,0","0,0,0,0,0,0",REVIEWED (SOX2-OT_Variant 1-6),SOX2OT; NCRNA00043; SOX2-OT,"10,10,1,9,9,0","10,10,1,9,9,0","0,0,0,0,0,0","0,0,0,0,0,0","1,1,1,1,1,0","1,1,1,1,1,0","0,0,0,0,0,0","0,0,0,0,0,0"
SPRY4-IT1,Pancreatic Cancer,"qPCR, Western blot, in vitro knockdown",up-regulated,29489909.0,Also Known As: SPRIGHTLY,1,NR_131221.1,5,5,0,0,REVIEWED,SPRIGHTLY,3,3,0,0,0,0,0,0
SPRY4-IT1,Pancreatic Ductal Adenocarcinoma,qPCR etc.,down-regulated,29551494.0,Also Known As: SPRIGHTLY,1,NR_131221.1,5,5,0,0,REVIEWED,SPRIGHTLY,3,3,0,0,0,0,0,0
SUMO1P3,Pancreatic Cancer,"qPCR, Western blot, RNAi, other",up-regulated,30333879.0,"Homo sapiens SUMO1 pseudogene 3 (SUMO1P3), non-coding RNA

Transcribed RNA - misc RNA (mentioned as lncRNA in title of paper; PubMed - 30799082)

Gene type - pseudo",1,NR_002190.1,6,6,0,0,VALIDATED,SUMO1 pseudogene 3;SUMO1 pseudogene 3 (functional),3,3,0,0,0,0,0,0
THAP9-AS1,Pancreatic Ductal Adenocarcinoma,"RIP, qRT-PCR",up-regulated,31831555.0,,3,"NR_034075.1 , NR_034076.1  , NR_034077.1  ","12,12, 10","12,12,10","0,0,0","0,0,0",VALIDATED,THAP9 antisense RNA 1;THAP9 antisense RNA 1 (non-protein coding);HSALNG0035549;THAP9-AS1;HSALNG0035547,"7,7,6","7,7,6","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0"
TP73-AS1,Pancreatic Cancer,"qPCR, Western blot, Luciferase reporter assay, etc.",up-regulated,30643007.0,Also Known As: PDAM; KIAA0495,5,"NR_033711.1, NR_033710.1, NR_033709.1, NR_033708.1, NR_033712.1","67, 58, 46, 38, 30","61,52,41,33,26","6,6,5,5,4","0,0,0,0,0",VALIDATED,PDAM; KIAA0495,"26,26,21,19,12","22,22,18,16,10","4,4,3,3,2","0,0,0,0,0","8,8,6,6,2","5,5,3,3,1","3,3,3,3,1","0,0,0,0,0"
TUG1,Pancreatic Ductal Adenocarcinoma,"qPCR, Western blot, in vitro knockdown",up-regulated,29960845.0,Also Known As: TI-227H; LINC00080; NCRNA00080,8,"NR_110492.1, NR_110493.1, NR_002323.2, NR_152867.1, NR_152868.1, NR_152869.1, NR_152870.1, NR_152871.1","35, 34, 34, 12, 12, 34, 34, 35","31,30,30,12,12,0,30,31","4,4,4,0,0,0,4,4","0,0,0,0,0,0,0,0",REVIEWED,taurine up-regulated 1;FLJ20618;NCRNA00080;LINC00080;non-protein coding RNA 80;long intergenic non-protein coding RNA 80;taurine upregulated 1 (non-protein coding);taurine up-regulated 1 (non-protein coding);TI-227H;taurine upregulated gene 1;TUG1;HSALNG0134930;NONHSAG033691.2;Taurine up-regulated 1,,,,,,,,
TUG1,Pancreatic Cancer,"qPCR, RIP",up-regulated,30787623.0,Also Known As: TI-227H; LINC00080; NCRNA00080,8,"NR_110492.1, NR_110493.1, NR_002323.2, NR_152867.1, NR_152868.1, NR_152869.1, NR_152870.1, NR_152871.1","35, 34, 34, 12, 12, 34, 34, 35","31,30,30,12,12,0,30,31","4,4,4,0,0,0,4,4","0,0,0,0,0,0,0,0",REVIEWED,taurine up-regulated 1;FLJ20618;NCRNA00080;LINC00080;non-protein coding RNA 80;long intergenic non-protein coding RNA 80;taurine upregulated 1 (non-protein coding);taurine up-regulated 1 (non-protein coding);TI-227H;taurine upregulated gene 1;TUG1;HSALNG0134930;NONHSAG033691.2;Taurine up-regulated 1,,,,,,,,
TUG1,Pancreatic Cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, etc.",up-regulated,30595764.0,Also Known As: TI-227H; LINC00080; NCRNA00080,8,"NR_110492.1, NR_110493.1, NR_002323.2, NR_152867.1, NR_152868.1, NR_152869.1, NR_152870.1, NR_152871.1","35, 34, 34, 12, 12, 34, 34, 35","31,30,30,12,12,0,30,31","4,4,4,0,0,0,4,4","0,0,0,0,0,0,0,0",REVIEWED,taurine up-regulated 1;FLJ20618;NCRNA00080;LINC00080;non-protein coding RNA 80;long intergenic non-protein coding RNA 80;taurine upregulated 1 (non-protein coding);taurine up-regulated 1 (non-protein coding);TI-227H;taurine upregulated gene 1;TUG1;HSALNG0134930;NONHSAG033691.2;Taurine up-regulated 1,,,,,,,,
TUG1,Pancreatic Cancer,"qPCR, Western blot",up-regulated,28617552.0,Also Known As: TI-227H; LINC00080; NCRNA00080,8,"NR_110492.1, NR_110493.1, NR_002323.2, NR_152867.1, NR_152868.1, NR_152869.1, NR_152870.1, NR_152871.1","35, 34, 34, 12, 12, 34, 34, 35","31,30,30,12,12,0,30,31","4,4,4,0,0,0,4,4","0,0,0,0,0,0,0,0",REVIEWED,taurine up-regulated 1;FLJ20618;NCRNA00080;LINC00080;non-protein coding RNA 80;long intergenic non-protein coding RNA 80;taurine upregulated 1 (non-protein coding);taurine up-regulated 1 (non-protein coding);TI-227H;taurine upregulated gene 1;TUG1;HSALNG0134930;NONHSAG033691.2;Taurine up-regulated 1,,,,,,,,
TUG1,Pancreatic Cancer,"qPCR, Western blot, Luciferase reporter assay, RIP",up-regulated,28813705.0,Also Known As: TI-227H; LINC00080; NCRNA00080,8,"NR_110492.1, NR_110493.1, NR_002323.2, NR_152867.1, NR_152868.1, NR_152869.1, NR_152870.1, NR_152871.1","35, 34, 34, 12, 12, 34, 34, 35","31,30,30,12,12,0,30,31","4,4,4,0,0,0,4,4","0,0,0,0,0,0,0,0",REVIEWED,taurine up-regulated 1;FLJ20618;NCRNA00080;LINC00080;non-protein coding RNA 80;long intergenic non-protein coding RNA 80;taurine upregulated 1 (non-protein coding);taurine up-regulated 1 (non-protein coding);TI-227H;taurine upregulated gene 1;TUG1;HSALNG0134930;NONHSAG033691.2;Taurine up-regulated 1,,,,,,,,
TUG1,Pancreatic Ductal Adenocarcinoma,"qPCR, Western blot, Flow cytometry assay, etc.",up-regulated,29960845.0,Also Known As: TI-227H; LINC00080; NCRNA00080,8,"NR_110492.1, NR_110493.1, NR_002323.2, NR_152867.1, NR_152868.1, NR_152869.1, NR_152870.1, NR_152871.1","35, 34, 34, 12, 12, 34, 34, 35","31,30,30,12,12,0,30,31","4,4,4,0,0,0,4,4","0,0,0,0,0,0,0,0",REVIEWED,taurine up-regulated 1;FLJ20618;NCRNA00080;LINC00080;non-protein coding RNA 80;long intergenic non-protein coding RNA 80;taurine upregulated 1 (non-protein coding);taurine up-regulated 1 (non-protein coding);TI-227H;taurine upregulated gene 1;TUG1;HSALNG0134930;NONHSAG033691.2;Taurine up-regulated 1,,,,,,,,
"LOC285194",Pancreatic Cancer,"qPCR, Western blot, Luciferase reporter assay, RIP, etc.",down-regulated,30714151.0,"Also Known As: LOC285194; TUSC7; LSAMPAS3; LINC00902; LSAMP-AS1; LSAMP-AS3; NCRNA00295

LOC285194 mentioned in title of papers [PubMed-31494574 (TUSC7) and 27683121 (RPL34-DT)] referred in TUSC7 (NR_015391.1) and RPL34-DT (NR_026968.1).

Aliases for TUSC7 Gene (From GeneCards database - GCID: GC03P116709)
Tumor Suppressor Candidate 7
TUSC7
Tumor Suppressor Candidate 7 (Non-Protein Coding) 
LINC00902
LSAMP Antisense RNA 3 (Non-Protein Coding)
Non-Protein Coding RNA 295
LSAMP Antisense RNA 3
NONHSAG035806.2
HSALNG0028235
NCRNA00295
LSAMP-AS1
LSAMP-AS3
LOC285194
LSAMPAS3

Alias symbols for TUSC7 (From HGNC databse - HGNC ID - HGNC:27701)
NCRNA00295
LSAMP-AS3
LINC00902
LOC285194
non-protein coding RNA 295 
LSAMP antisense RNA 3 
tumor suppressor candidate 7 (non-protein coding) 

Gene Synonyms for TUSC7 (From Ensembl database - Ensembl version - ENSG00000243197.8)
LINC00902, LOC285194, LSAMP-AS3, NCRNA00295

mRNA clones (cDNA) sequences (BC104180.1 and BC104179.1) available, not for lncRNA.

LOC285194 mentioned in title of paper (PubMed-27683121) referred in RPL34-DT (NR_026968.1).",1 (TUSC7),TUSC7 (NR_015391.1),9 (TUSC7),9,0,0,VALIDATED (TUSC7),LSAMPAS3; LINC00902; LSAMP-AS1; LSAMP-AS3; NCRNA00295; TUSC7,3,3,0,0,1,1,0,0
UCA1,Intraductal Papillary Mucinous Neoplasms Of The Pancreas,qPCR etc.,differential expression,28874676.0,"Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36

Some (older-not checked for PQS) UCA1 clones ""other"" ncRNA (GU799565.1, GU799564.1, GU799563.1, GU799562.1 and GU799561.1) were also there in result.

Some (older, not checked for PQS) urothelial cancer associated 1a non-coding RNA (UCA1) ""other"" ncRNA (complete sequence, alternatively spliced-GU357550.1; note=""UCA1a; alternative splice product"") was also there in result.",1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36,3,3,0,0,0,0,0,0
UCA1,Pancreatic Ductal Adenocarcinoma,"Microarray, qPCR, Cell proliferation assay etc.",up-regulated,27628540.0,"Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36

Some (older-not checked for PQS) UCA1 clones ""other"" ncRNA (GU799565.1, GU799564.1, GU799563.1, GU799562.1 and GU799561.1) were also there in result.

Some (older, not checked for PQS) urothelial cancer associated 1a non-coding RNA (UCA1) ""other"" ncRNA (complete sequence, alternatively spliced-GU357550.1; note=""UCA1a; alternative splice product"") was also there in result.",1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36,3,3,0,0,0,0,0,0
UCA1,Pancreatic Cancer,"qPCR, Western blot, Luciferase reporter assay, RNAi, RIP etc.",up-regulated,29510195.0,"Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36

Some (older-not checked for PQS) UCA1 clones ""other"" ncRNA (GU799565.1, GU799564.1, GU799563.1, GU799562.1 and GU799561.1) were also there in result.

Some (older, not checked for PQS) urothelial cancer associated 1a non-coding RNA (UCA1) ""other"" ncRNA (complete sequence, alternatively spliced-GU357550.1; note=""UCA1a; alternative splice product"") was also there in result.",1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36,3,3,0,0,0,0,0,0
UCA1,Pancreatic Cancer,"qPCR, RNAi, Western blot, Flow cytometry assay, Cell proliferation assay etc.",up-regulated,27562722.0,"Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36

Some (older-not checked for PQS) UCA1 clones ""other"" ncRNA (GU799565.1, GU799564.1, GU799563.1, GU799562.1 and GU799561.1) were also there in result.

Some (older, not checked for PQS) urothelial cancer associated 1a non-coding RNA (UCA1) ""other"" ncRNA (complete sequence, alternatively spliced-GU357550.1; note=""UCA1a; alternative splice product"") was also there in result.",1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36,3,3,0,0,0,0,0,0
UCA1,Pancreatic Cancer,"qPCR, RNAi, Northern blot, Luciferase reporter assay, Flow cytometry assay etc.",up-regulated,28315290.0,"Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36

Some (older-not checked for PQS) UCA1 clones ""other"" ncRNA (GU799565.1, GU799564.1, GU799563.1, GU799562.1 and GU799561.1) were also there in result.

Some (older, not checked for PQS) urothelial cancer associated 1a non-coding RNA (UCA1) ""other"" ncRNA (complete sequence, alternatively spliced-GU357550.1; note=""UCA1a; alternative splice product"") was also there in result.",1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36,3,3,0,0,0,0,0,0
UCA1,Pancreatic Cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown etc.",up-regulated,29500870.0,"Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36

Some (older-not checked for PQS) UCA1 clones ""other"" ncRNA (GU799565.1, GU799564.1, GU799563.1, GU799562.1 and GU799561.1) were also there in result.

Some (older, not checked for PQS) urothelial cancer associated 1a non-coding RNA (UCA1) ""other"" ncRNA (complete sequence, alternatively spliced-GU357550.1; note=""UCA1a; alternative splice product"") was also there in result.",1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36,3,3,0,0,0,0,0,0
XIST,Pancreatic Cancer,"qRT-PCR , Luciferase reporter assay , Western blot , in vitro knockdown etc.",up-regulated,31163263.0,Also Known As: SXI1; swd66; DXS1089; DXS399E; LINC00001; NCRNA00001,1,NR_001564.2,71,71,0,0,REVIEWED,SXI1; swd66; DXS1089; DXS399E; LINC00001; NCRNA00001,15,15,0,0,0,0,0,0
XIST,Pancreatic Cancer,"qRT-PCR , Luciferase reporter assay , Western blot , in vitro knockdown etc.",up-regulated,31013436.0,Also Known As: SXI1; swd66; DXS1089; DXS399E; LINC00001; NCRNA00001,1,NR_001564.2,71,71,0,0,REVIEWED,SXI1; swd66; DXS1089; DXS399E; LINC00001; NCRNA00001,15,15,0,0,0,0,0,0
XIST,Pancreatic Cancer,"qPCR, Western blot, Luciferase reporter assay",up-regulated,31213574.0,Also Known As: SXI1; swd66; DXS1089; DXS399E; LINC00001; NCRNA00001,1,NR_001564.2,71,71,0,0,REVIEWED,SXI1; swd66; DXS1089; DXS399E; LINC00001; NCRNA00001,15,15,0,0,0,0,0,0
XIST,Pancreatic Cancer,"qPCR, Western blot, Luciferase reporter assay etc.",up-regulated,29371940.0,Also Known As: SXI1; swd66; DXS1089; DXS399E; LINC00001; NCRNA00001,1,NR_001564.2,71,71,0,0,REVIEWED,SXI1; swd66; DXS1089; DXS399E; LINC00001; NCRNA00001,15,15,0,0,0,0,0,0
XIST,Pancreatic Cancer,"qPCR, Luciferase reporter assay, Cell proliferation assay, MTT assay etc.",up-regulated,28295543.0,Also Known As: SXI1; swd66; DXS1089; DXS399E; LINC00001; NCRNA00001,1,NR_001564.2,71,71,0,0,REVIEWED,SXI1; swd66; DXS1089; DXS399E; LINC00001; NCRNA00001,15,15,0,0,0,0,0,0
XIST,Pancreatic Cancer,"qPCR, RNAi, in vitro knockdown, Luciferase reporter assay etc.",up-regulated,29393501.0,Also Known As: SXI1; swd66; DXS1089; DXS399E; LINC00001; NCRNA00001,1,NR_001564.2,71,71,0,0,REVIEWED,SXI1; swd66; DXS1089; DXS399E; LINC00001; NCRNA00001,15,15,0,0,0,0,0,0
ZEB2-AS1,Pancreatic Cancer,"qPCR, Western blot, Luciferase reporter assay, RIP etc.",up-regulated,29753015.0,Also Known As: ZEB2AS; ZEB2-AS; ZEB2NAT,1,NR_040248.2,4,4,0,0,VALIDATED,ZEB2AS; ZEB2-AS; ZEB2NAT,1,1,0,0,0,0,0,0
Total no. of LncRNAs having Validated and Reviewed RefSeq status,,,,,,,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,,,,,,,,
