LncRNA name,Cancer name,Methods,Expression pattern,Pubmed ID,Remarks,No. of Transcript variants,NCBI Reference Number,Total No. of PQS,No. of 2G PQS,No. of 3G PQS,No. of 4G PQS,RefSeq status,aka,"G4 Hunter, thres:0.9 TOTAL PQS","G4 Hunter, thres:0.9 2G PQS","G4 Hunter, thres:0.9 3G PQS","G4 Hunter, thres:0.9 4G PQS","G4 Hunter, thres:1.4 TOTAL PQS","G4 Hunter, thres:1.4 2G PQS","G4 Hunter, thres:1.4 3G PQS","G4 Hunter, thres:1.4 4G PQS"
SNHG8,Cervical Cancer,"qRT-PCR, Western blot assay, RIP",up-regulated,31961005.0,Also known as: LINC00060; NCRNA00060,3,"NR_003584.3,NR_034010.1,NR_034011.1","5,4,2","4,3,2","1,1,0","0,0,0",VALIDATED,LINC00060; NCRNA00060,"6,5,2","6,5,2","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0"
SOX21-AS1,Cervical Cancer,qPCR,up-regulated,30912129.0,,1,NR_046514.1,21,20,1,0,VALIDATED,SOX21 antisense divergent transcript 1;SOX21 antisense RNA 1 (non-protein coding);SOX21 antisense RNA 1;SOX21 antisense RNA 1 (head to head);NONHSAG013973.2;HSALNG0098682;HSALNG0098686;HSALNG0098688;HSALNG0098684;SOX21-AS1;NONHSAG013975.2;lnc-GPR180-2;HSALNG0098680,6,6,0,0,2,2,0,0
SOX2OT,Cervical Cancer,"qPCR, Western blot etc.",differential expressed,32286144.0,"Some (older) SOX2OT transcript variant 7 lncRNA ""lncRNA"" ncRNA (complete sequence-KF981435.1) was also there in result.
","6 (SOX2-OT_Variant 1-6)
+
1 [SOX2-OT_Variant 7 (older)]
=7","SOX2-OT_Variant 1-6 (NR_075091.1, NR_075092.1, NR_075093.1, NR_004053.3, NR_075089.1, NR_075090.1)
+
SOX2OT_Variant 7 (older) (KF981435.1)","18, 16, 13, 16, 15, 11 (SOX2-OT_Variant 1-6)
+
11 [SOX2OT_Variant 7 (older)]","18,16,13,16,15,11","0,0,0,0,0,0","0,0,0,0,0,0",REVIEWED,SOX2OT; NCRNA00043,"10,10,1,9,9,0","10,10,1,9,9,0","0,0,0,0,0,0","0,0,0,0,0,0","1,1,1,1,1,0","1,1,1,1,1,0","0,0,0,0,0,0","0,0,0,0,0,0"
SOX2OT,Cervical Cancer,qPCR etc.,up-regulated,26703382.0,"Some (older) SOX2OT transcript variant 7 lncRNA ""lncRNA"" ncRNA (complete sequence-KF981435.1) was also there in result.
","6 (SOX2-OT_Variant 1-6)
+
1 [SOX2-OT_Variant 7 (older)]
=7","SOX2-OT_Variant 1-6 (NR_075091.1, NR_075092.1, NR_075093.1, NR_004053.3, NR_075089.1, NR_075090.1)
+
SOX2OT_Variant 7 (older) (KF981435.1)","18, 16, 13, 16, 15, 11 (SOX2-OT_Variant 1-6)
+
11 [SOX2OT_Variant 7 (older)]","18,16,13,16,15,11","0,0,0,0,0,0","0,0,0,0,0,0",REVIEWED,SOX2OT; NCRNA00043,"10,10,1,9,9,0","10,10,1,9,9,0","0,0,0,0,0,0","0,0,0,0,0,0","1,1,1,1,1,0","1,1,1,1,1,0","0,0,0,0,0,0","0,0,0,0,0,0"
SPRY4-IT1,Cervical Cancer,"qRT-PCR, Western blotting, in vitro knockdown etc.",up-regulated,31092700.0,Also Known As: SPRIGHTLY,1,NR_131221.1,5,5,0,0,REVIEWED,SPRIGHTLY,3,3,0,0,0,0,0,0
SPRY4-IT1,Cervical Cancer,qPCR etc.,up-regulated,27642559.0,Also Known As: SPRIGHTLY,1,NR_131221.1,5,5,0,0,REVIEWED,SPRIGHTLY,3,3,0,0,0,0,0,0
STXBP5-AS1,Cervical Cancer,"qPCR, Western blot, Luciferase reporter assay, RIP",down-regulated,31212131.0,,1,NR_034115.1,14,13,0,1,VALIDATED,STXBP5 antisense RNA 1;STXBP5 antisense RNA 1 (non-protein coding);NONHSAG045089.2;HSALNG0054150;STXBP5-AS1;lnc-SHPRH-10;HSALNG0054148;HSALNG0054147;HSALNG0054155,7,6,1,0,1,1,0,0
TDRG1,Cervical Cancer,"qRT-PCR, Western blot",up-regulated,32106739.0,Also known as: LINC00532; lincRNA-NR_024015,3,"NR_160958.1,NR_160959.1,NR_160960.1","8,6,6","8,6,6","0,0,0","0,0,0",VALIDATED,LINC00532; lincRNA-NR_024015,"2,0,0","2,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0"
TDRG1,Cervical Cancer,"qPCR, Luciferase reporter assay, Western blot, RIP",up-regulated,31539116.0,Also known as: LINC00532; lincRNA-NR_024015,3,"NR_160958.1,NR_160959.1,NR_160960.1","8,6,6","8,6,6","0,0,0","0,0,0",VALIDATED,LINC00532; lincRNA-NR_024015,"2,0,0","2,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0"
TDRG1,Cervical Cancer,"qRT-PCR , Luciferase reporter assay , Western blot , RIP , in vitro knockdown etc.",up-regulated,31164797.0,Also known as: LINC00532; lincRNA-NR_024015,3,"NR_160958.1,NR_160959.1,NR_160960.1","8,6,6","8,6,6","0,0,0","0,0,0",VALIDATED,LINC00532; lincRNA-NR_024015,"2,0,0","2,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0"
TINCR,Cervical Squamous Cell Carcinoma,"qRT-PCR, Western blotting etc.",up-regulated,30993776.0,Also Known As: PLAC2; LINC00036; NCRNA00036; onco-lncRNA-16,1,NR_027064.3,40,30,10,0,REVIEWED,TINCR ubiquitin domain containing;FLJ90734;NCRNA00036;LINC00036;onco-lncRNA-16;non-protein coding RNA 36;long intergenic non-protein coding RNA 36;terminal differentiation-induced ncRNA;placenta-specific 2;placenta-specific 2 (non-protein coding);tissue differentiation-inducing non-protein coding RNA;PLAC2;NONHSAG024566.2;lnc-TINCR-1;HSALNG0123467;HSALNG0123468;Ubiquitin domain-containing protein TINCR;Placenta-specific protein 2;Terminal differentiation-induced cornification regulator,28,21,7,0,12,8,4,0
TINCR,Cervical Squamous Cell Carcinoma,"qPCR, Western blot, Luciferase reporter assay",up-regulated,31388923.0,Also Known As: PLAC2; LINC00036; NCRNA00036; onco-lncRNA-16,1,NR_027064.3,40,30,10,0,REVIEWED,TINCR ubiquitin domain containing;FLJ90734;NCRNA00036;LINC00036;onco-lncRNA-16;non-protein coding RNA 36;long intergenic non-protein coding RNA 36;terminal differentiation-induced ncRNA;placenta-specific 2;placenta-specific 2 (non-protein coding);tissue differentiation-inducing non-protein coding RNA;PLAC2;NONHSAG024566.2;lnc-TINCR-1;HSALNG0123467;HSALNG0123468;Ubiquitin domain-containing protein TINCR;Placenta-specific protein 2;Terminal differentiation-induced cornification regulator,28,21,7,0,12,8,4,0
TMPO-AS1,Cervical Cancer,"qPCR, Western blot, Luciferase reporter assay etc",up-regulated,32184662.0,,1,NR_027157.1,18,17,1,0,VALIDATED,TMPO antisense RNA 1;TMPO antisense RNA 1 (non-protein coding);NONHSAG012025.2;HSALNG0093383;TMPO-AS1,12,11,1,0,0,0,0,0
TMPO-AS1,Cervical Cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP, etc.",up-regulated,31483914.0,,1,NR_027157.1,18,17,1,0,VALIDATED,TMPO antisense RNA 1;TMPO antisense RNA 1 (non-protein coding);NONHSAG012025.2;HSALNG0093383;TMPO-AS1,12,11,1,0,0,0,0,0
TOB1-AS1,Cervical Cancer,"qPCR, Western blot, Luciferase reporter assay, other",down-regulated,30210918.0,,1,NR_038458.1,14,9,4,1,VALIDATED,TOB1 antisense RNA 1;TOB1 antisense RNA 1 (non-protein coding);TOB1-AS1;HSALNG0117344;NONHSAG022210.2,8,6,2,0,7,5,2,0
TP73-AS1,Cervical Cancer,"qRT-PCR, RIP, Dual luciferase reporter assay, Western blot",up-regulated,31663517.0,Also Known As: PDAM; KIAA0495,5,"NR_033711.1, NR_033710.1, NR_033709.1, NR_033708.1, NR_033712.1","67, 58, 46, 38, 30","61,52,41,33,26","6,6,5,5,4","0,0,0,0,0",VALIDATED,PDAM; KIAA0495,"26,26,21,19,12","22,22,18,16,10","4,4,3,3,2","0,0,0,0,0","8,8,6,6,2","5,5,3,3,1","3,3,3,3,1","0,0,0,0,0"
TP73-AS1,Cervical Cancer,"qPCR, Western blot, Luciferase reporter assay, RIP",up-regulated,31232491.0,Also Known As: PDAM; KIAA0495,5,"NR_033711.1, NR_033710.1, NR_033709.1, NR_033708.1, NR_033712.1","67, 58, 46, 38, 30","61,52,41,33,26","6,6,5,5,4","0,0,0,0,0",VALIDATED,PDAM; KIAA0495,"26,26,21,19,12","22,22,18,16,10","4,4,3,3,2","0,0,0,0,0","8,8,6,6,2","5,5,3,3,1","3,3,3,3,1","0,0,0,0,0"
TPT1-AS1,Cervical Cancer,"qPCR, Western blot",up-regulated,30045766.0,,1,NR_024458.1,12,12,0,0,VALIDATED,TPT1 antisense RNA 1;TPT1 antisense RNA 1 (non-protein coding);NONHSAG013413.2;HSALNG0096821;TPT1-AS1,2,2,0,0,0,0,0,0
TTN-AS1,Cervical Cancer,"qPCR, Western blot, Luciferase assay, RIP",up-regulated,30135013.0,,2,"NR_038272.1, NR_038271.1","32,13","32,13","0,0","0,0",VALIDATED,TTN antisense RNA 1;TTN antisense RNA 1 (non-protein coding);HSALNG0020713;NONHSAG029956.2,"5,2","5,2","0,0","0,0","2,0","2,0","0,0","0,0"
TUG1,Cervical Cancer,"qPCR, Western blot, RIP",up-regulated,31646551.0,Also Known As: TI-227H; LINC00080; NCRNA00080,8,"NR_110492.1, NR_110493.1, NR_002323.2, NR_152867.1, NR_152868.1, NR_152869.1, NR_152870.1, NR_152871.1","35, 34, 34, 12, 12, 34, 34, 35","31,30,30,12,12,30,30,31","4,4,4,0,0,4,4,4","0,0,0,0,0,0,0,0",VALIDATED,taurine up-regulated 1;FLJ20618;NCRNA00080;LINC00080;non-protein coding RNA 80;long intergenic non-protein coding RNA 80;taurine upregulated 1 (non-protein coding);taurine up-regulated 1 (non-protein coding);TI-227H;taurine upregulated gene 1;TUG1;HSALNG0134930;NONHSAG033691.2;Taurine up-regulated 1,"16,16,16,2,2,16,16,16","13,13,13,2,2,13,13,13","3,3,3,0,0,3,3,3","0,0,0,0,0,0,0,0","6,6,6,0,0,6,6,6","5,5,5,0,0,5,5,5","1,1,1,0,0,1,1,1","0,0,0,0,0,0,0,0"
TUG1,Cervical Cancer,"qPCR, Western blot etc.",up-regulated,29029428.0,Also Known As: TI-227H; LINC00080; NCRNA00080,8,"NR_110492.1, NR_110493.1, NR_002323.2, NR_152867.1, NR_152868.1, NR_152869.1, NR_152870.1, NR_152871.1","35, 34, 34, 12, 12, 34, 34, 35","31,30,30,12,12,30,30,31","4,4,4,0,0,4,4,4","0,0,0,0,0,0,0,0",VALIDATED,taurine up-regulated 1;FLJ20618;NCRNA00080;LINC00080;non-protein coding RNA 80;long intergenic non-protein coding RNA 80;taurine upregulated 1 (non-protein coding);taurine up-regulated 1 (non-protein coding);TI-227H;taurine upregulated gene 1;TUG1;HSALNG0134930;NONHSAG033691.2;Taurine up-regulated 1,"16,16,16,2,2,16,16,16","13,13,13,2,2,13,13,13","3,3,3,0,0,3,3,3","0,0,0,0,0,0,0,0","6,6,6,0,0,6,6,6","5,5,5,0,0,5,5,5","1,1,1,0,0,1,1,1","0,0,0,0,0,0,0,0"
TUG1,Cervical Cancer,"qPCR, RNAi, Western blot, Flow cytometry assay, Cell migration and invasion assay etc.",up-regulated,28088836.0,Also Known As: TI-227H; LINC00080; NCRNA00080,8,"NR_110492.1, NR_110493.1, NR_002323.2, NR_152867.1, NR_152868.1, NR_152869.1, NR_152870.1, NR_152871.1","35, 34, 34, 12, 12, 34, 34, 35","31,30,30,12,12,30,30,31","4,4,4,0,0,4,4,4","0,0,0,0,0,0,0,0",VALIDATED,taurine up-regulated 1;FLJ20618;NCRNA00080;LINC00080;non-protein coding RNA 80;long intergenic non-protein coding RNA 80;taurine upregulated 1 (non-protein coding);taurine up-regulated 1 (non-protein coding);TI-227H;taurine upregulated gene 1;TUG1;HSALNG0134930;NONHSAG033691.2;Taurine up-regulated 1,"16,16,16,2,2,16,16,16","13,13,13,2,2,13,13,13","3,3,3,0,0,3,3,3","0,0,0,0,0,0,0,0","6,6,6,0,0,6,6,6","5,5,5,0,0,5,5,5","1,1,1,0,0,1,1,1","0,0,0,0,0,0,0,0"
TUSC8,Cervical Cancer,"qRT-PCR, Western blotting, RIP etc.",down-regulated,31033083.0,Also Known As: TUSC8; LINC01071; XLOC_010588,1,NR_104174.1,9,9,0,0,VALIDATED,LINC01071; XLOC_010588,3,3,0,0,2,2,0,0
UCA1,Cervical Cancer,"qPCR, Western blot, in vitro knockdown",up-regulated,30015920.0,Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36,1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36,3,3,0,0,0,0,0,0
UCA1,Cervical Cancer,"qPCR, Luciferase Reporter Assay etc",up-regulated,32329829.0,Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36,1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36,3,3,0,0,0,0,0,0
UCA1,Cervical Cancer,"Microarray, qPCR, Western blot",up-regulated,31949782.0,Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36,1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36,3,3,0,0,0,0,0,0
UCA1,Papillomavirus-Mediated Cervical Cancer,RNA-seq etc.,up-regulated,28970820.0,Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36,1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36,3,3,0,0,0,0,0,0
UCA1,Cervical Cancer,qPCR etc.,up-regulated,29620291.0,Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36,1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36,3,3,0,0,0,0,0,0
UCA1,Cervical Cancer,"qPCR, Western blot, in vitro knockdown",up-regulated,28414550.0,Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36,1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36,3,3,0,0,0,0,0,0
UCA1,Cervical Cancer,"qPCR, Western blot, Northern blot, Flow cytometry assay etc.",up-regulated,17416635.0,Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36,1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36,3,3,0,0,0,0,0,0
UCA1,Cervical Cancer,"qPCR, Luciferase reporter assay, in vitro knockdown etc.",up-regulated,29523226.0,Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36,1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36,3,3,0,0,0,0,0,0
WT1-AS,Cervical Cancer,"qPCR, Western blot, RIP, luciferase reporter assay etc.",down-regulated,32319820.0,Also Known As: WT1-AS; WIT1; WIT-1; WT1AS; WT1-AS1,5,"WT1-AS (NR_120546.1, NR_120547.1, NR_023920.2, NR_120548.1, NR_120549.1)","32, 24, 13, 13, 10","29,22,11,12,9","2,1,1,1,1","1,1,1,0,0",VALIDATED,WIT1; WIT-1; WT1AS; WT1-AS1,"18,9,5,5,8","17,8,4,4,7","1,1,1,1,1","0,0,0,0,0","4,3,3,2,2","3,2,2,1,1","1,1,1,1,1","0,0,0,0,0"
WT1-AS,Cervical Cancer,"qPCR, Luciferase reporter assay",down-regulated,30720155.0,Also Known As: WT1-AS; WIT1; WIT-1; WT1AS; WT1-AS1,5,"WT1-AS (NR_120546.1, NR_120547.1, NR_023920.2, NR_120548.1, NR_120549.1)","32, 24, 13, 13, 10","29,22,11,12,9","2,1,1,1,1","1,1,1,0,0",VALIDATED,WIT1; WIT-1; WT1AS; WT1-AS1,"18,9,5,5,8","17,8,4,4,7","1,1,1,1,1","0,0,0,0,0","4,3,3,2,2","3,2,2,1,1","1,1,1,1,1","0,0,0,0,0"
WT1-AS,Cervical Squamous Cell Carcinoma,"RT-qPCR, Western-blot",down-regulated,31694597.0,Also Known As: WT1-AS; WIT1; WIT-1; WT1AS; WT1-AS1,5,"WT1-AS (NR_120546.1, NR_120547.1, NR_023920.2, NR_120548.1, NR_120549.1)","32, 24, 13, 13, 10","29,22,11,12,9","2,1,1,1,1","1,1,1,0,0",VALIDATED,WIT1; WIT-1; WT1AS; WT1-AS1,"18,9,5,5,8","17,8,4,4,7","1,1,1,1,1","0,0,0,0,0","4,3,3,2,2","3,2,2,1,1","1,1,1,1,1","0,0,0,0,0"
WT1-AS,Cervical Cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, etc.",down-regulated,30666161.0,Also Known As: WT1-AS; WIT1; WIT-1; WT1AS; WT1-AS1,5,"WT1-AS (NR_120546.1, NR_120547.1, NR_023920.2, NR_120548.1, NR_120549.1)","32, 24, 13, 13, 10","29,22,11,12,9","2,1,1,1,1","1,1,1,0,0",VALIDATED,WIT1; WIT-1; WT1AS; WT1-AS1,"18,9,5,5,8","17,8,4,4,7","1,1,1,1,1","0,0,0,0,0","4,3,3,2,2","3,2,2,1,1","1,1,1,1,1","0,0,0,0,0"
XIST,Cervical Cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown",up-regulated,29909347.0,Also Known As: SXI1; swd66; DXS1089; DXS399E; LINC00001; NCRNA00001,1,NR_001564.2,71,71,0,0,REVIEWED,SXI1; swd66; DXS1089; DXS399E; LINC00001; NCRNA00001,15,15,0,0,0,0,0,0
XIST,Cervical Cancer,"qPCR, Luciferase reporter assay, Western blot",up-regulated,30858762.0,Also Known As: SXI1; swd66; DXS1089; DXS399E; LINC00001; NCRNA00001,1,NR_001564.2,71,71,0,0,REVIEWED,SXI1; swd66; DXS1089; DXS399E; LINC00001; NCRNA00001,15,15,0,0,0,0,0,0
XIST,Cervical Cancer,"qPCR, Western blot, Luciferase reporter assay, etc.",up-regulated,29909347.0,Also Known As: SXI1; swd66; DXS1089; DXS399E; LINC00001; NCRNA00001,1,NR_001564.2,71,71,0,0,REVIEWED,SXI1; swd66; DXS1089; DXS399E; LINC00001; NCRNA00001,15,15,0,0,0,0,0,0
XLOC_000303 SLC44A3-AS1,Cervical Cancer,qPCR,up-regulated,30134241.0,"Sequence Note: The RefSeq transcript was derived from the reference genome assembly. The genomic coordinates were determined from alignments (SLC44A3-AS1).
",7 (SLC44A3-AS1),"SLC44A3-AS1 (NR_104131.2, NR_160779.1, NR_160780.1, NR_160781.1, NR_160782.1, NR_160783.1, NR_160784.1)","7, 26, 26, 6, 7, 5, 4 (SLC44A3-AS1)","7,26,26,6,7,5,4","0,0,0,0,0,0,0","0,0,0,0,0,0,0",VALIDATED (SLC44A3-AS1),LINC01057; XLOC_000303,"1,12,12,1,1,1,1","1,12,12,1,1,1,1","0,0,0,0,0,0,0","0,0,0,0,0,0,0","0,0,0,0,0,0,0","0,0,0,0,0,0,0","0,0,0,0,0,0,0","0,0,0,0,0,0,0"
ZEB1-AS1,Cervical Cancer,"qPCR, Western blot, other",up-regulated,30425516.0,,6,"NR_024284.1, NR_148975.1, NR_148976.1, NR_148977.1, NR_148978.1, NR_148979.1","7, 5, 11, 14, 5, 5","6,5,10,12,4,4","1,0,1,2,1,1","0,0,0,0,0,0",REVIEWED,ZEB1 antisense RNA 1;ZEB1 antisense RNA 1 (non-protein coding);HSALNG0077083;NONHSAG005548.2;ZEB1-AS1,"3,1,7,6,3,2","3,1,6,6,3,2","0,0,1,0,0,0","0,0,0,0,0,0","2,0,3,4,1,1","2,0,2,4,1,1","0,0,1,0,0,0","0,0,0,0,0,0"
ZEB1-AS1,Cervical Cancer,"qPCR, Western blot, other",up-regulated,30253398.0,,6,"NR_024284.1, NR_148975.1, NR_148976.1, NR_148977.1, NR_148978.1, NR_148979.1","7, 5, 11, 14, 5, 5","6,5,10,12,4,4","1,0,1,2,1,1","0,0,0,0,0,0",REVIEWED,ZEB1 antisense RNA 1;ZEB1 antisense RNA 1 (non-protein coding);HSALNG0077083;NONHSAG005548.2;ZEB1-AS1,"3,1,7,6,3,2","3,1,6,6,3,2","0,0,1,0,0,0","0,0,0,0,0,0","2,0,3,4,1,1","2,0,2,4,1,1","0,0,1,0,0,0","0,0,0,0,0,0"
ZFAS1,Cervical Cancer,qPCR,up-regulated,30738960.0,Also Known As: HSUP1; HSUP2; C20orf199; ZNFX1-AS1; NCRNA00275,5,"NR_003604.3, NR_003605.2, NR_003606.3, NR_036658.2, NR_036659.2","13, 9, 12, 13, 4","11,8,10,11,4","2,1,2,2,0","0,0,0,0,0",REVIEWED,HSUP1; HSUP2; C20orf199; ZNFX1-AS1; NCRNA00275,"4,2,4,4,0","2,2,2,2,0","2,0,2,2,0","0,0,0,0,0","4,2,4,4,0","3,2,3,3,0","1,0,1,1,0","0,0,0,0,0"
ZNF667-AS1,Cervical Cancer,"qPCR, Microarray, western blot",down-regulated,29243775.0,Also Known As: ZNF667-AS1; MORT,2,NR_036521.1; NR_036522.1,"8,4","9,4","1,1","0,0",VALIDATED,MORT,"3,2","2,1","1,1","0,0","2,2","2,2","0,0","0,0"
Total no. of LncRNAs having Validated and Reviewed RefSeq status,,,,,,,,,,,,,,,,,,,,,
137,,,,,,,,,,,,,,,,,,,,,
