LncRNA name,Cancer name,Methods,Expression pattern,Pubmed ID,Remarks,No. of Transcript variants,NCBI Reference Number,Total No. of PQS,No. of 2G PQS,No. of 3G PQS,No. of 4G PQS,RefSeq status,Total No. of PQS.1,G4Hunter Scores of PQS,Similarity between PQS from QGRS mapper vs PQS from G4 hunter,Total No. of PQS.2,G4Hunter Scores of PQS.1,Similarity between PQS from QGRS mapper vs PQS from G4 hunter.1
GAS5,gastric cancer,"qPCR, Luciferase reporter assay, Western blot, RIP",down-regulated,29098549.0,"Also Known As: SNHG2; NCRNA00030

Some (older-not checked for PQS) GAS5 ""snoRNA"" ncRNA (TPA: HG975395.1) was also there in result.",15,"NR_002578.3, NR_152521.1, NR_152522.1, NR_152523.1, NR_152524.1, NR_152525.1, NR_152526.1, NR_152527.1, NR_152528.1, NR_152529.1, NR_152530.1, NR_152531.1, NR_152532.1, NR_152533.1, NR_152534.1","5, 6, 5, 5, 5, 5, 5, 3, 4, 3, 5, 5, 5, 5, 5","5, 6, 5, 5, 5, 5, 5, 3, 4, 3, 5, 5, 5, 5, 5","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
GAS5,gastric cancer,"qPCR, RNAi etc.",up-regulated,29719612.0,"Also Known As: SNHG2; NCRNA00030

Some (older-not checked for PQS) GAS5 ""snoRNA"" ncRNA (TPA: HG975395.1) was also there in result.",15,"NR_002578.3, NR_152521.1, NR_152522.1, NR_152523.1, NR_152524.1, NR_152525.1, NR_152526.1, NR_152527.1, NR_152528.1, NR_152529.1, NR_152530.1, NR_152531.1, NR_152532.1, NR_152533.1, NR_152534.1","5, 6, 5, 5, 5, 5, 5, 3, 4, 3, 5, 5, 5, 5, 5","5, 6, 5, 5, 5, 5, 5, 3, 4, 3, 5, 5, 5, 5, 5","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
GAS5,gastric cancer,"qPCR, MSP-PCR, Cell transfection etc.",down-regulated,27466992.0,"Also Known As: SNHG2; NCRNA00030

Some (older-not checked for PQS) GAS5 ""snoRNA"" ncRNA (TPA: HG975395.1) was also there in result.",15,"NR_002578.3, NR_152521.1, NR_152522.1, NR_152523.1, NR_152524.1, NR_152525.1, NR_152526.1, NR_152527.1, NR_152528.1, NR_152529.1, NR_152530.1, NR_152531.1, NR_152532.1, NR_152533.1, NR_152534.1","5, 6, 5, 5, 5, 5, 5, 3, 4, 3, 5, 5, 5, 5, 5","5, 6, 5, 5, 5, 5, 5, 3, 4, 3, 5, 5, 5, 5, 5","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
GAS5,gastric cancer,"qPCR, RNAi, Western blot, RIP, RNA pull-down assay etc.",down-regulated,25959498.0,"Also Known As: SNHG2; NCRNA00030

Some (older-not checked for PQS) GAS5 ""snoRNA"" ncRNA (TPA: HG975395.1) was also there in result.",15,"NR_002578.3, NR_152521.1, NR_152522.1, NR_152523.1, NR_152524.1, NR_152525.1, NR_152526.1, NR_152527.1, NR_152528.1, NR_152529.1, NR_152530.1, NR_152531.1, NR_152532.1, NR_152533.1, NR_152534.1","5, 6, 5, 5, 5, 5, 5, 3, 4, 3, 5, 5, 5, 5, 5","5, 6, 5, 5, 5, 5, 5, 3, 4, 3, 5, 5, 5, 5, 5","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
GAS5,gastric cancer,"qPCR, RNAi, Western blot, RIP, Flow cytometry assay etc.",down-regulated,26278580.0,"Also Known As: SNHG2; NCRNA00030

Some (older-not checked for PQS) GAS5 ""snoRNA"" ncRNA (TPA: HG975395.1) was also there in result.",15,"NR_002578.3, NR_152521.1, NR_152522.1, NR_152523.1, NR_152524.1, NR_152525.1, NR_152526.1, NR_152527.1, NR_152528.1, NR_152529.1, NR_152530.1, NR_152531.1, NR_152532.1, NR_152533.1, NR_152534.1","5, 6, 5, 5, 5, 5, 5, 3, 4, 3, 5, 5, 5, 5, 5","5, 6, 5, 5, 5, 5, 5, 3, 4, 3, 5, 5, 5, 5, 5","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
GAS5,gastric cancer,"qPCR, RNAi, Western blot etc.",down-regulated,24884417.0,"Also Known As: SNHG2; NCRNA00030

Some (older-not checked for PQS) GAS5 ""snoRNA"" ncRNA (TPA: HG975395.1) was also there in result.",15,"NR_002578.3, NR_152521.1, NR_152522.1, NR_152523.1, NR_152524.1, NR_152525.1, NR_152526.1, NR_152527.1, NR_152528.1, NR_152529.1, NR_152530.1, NR_152531.1, NR_152532.1, NR_152533.1, NR_152534.1","5, 6, 5, 5, 5, 5, 5, 3, 4, 3, 5, 5, 5, 5, 5","5, 6, 5, 5, 5, 5, 5, 3, 4, 3, 5, 5, 5, 5, 5","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
GAS6-AS1,gastric cancer,"qPCR, Western blot",up-regulated,30735718.0,,1,NR_044995.2,15,15,0,0,VALIDATED,"5 (4 - 2G, 1 - C-rich)
","[0.933, 0.957, 0.911, 0.817 (2G), -0.882 (C-rich)] 
",No similarity to any PQS (2G) from QGRS mapper.,0,0,No PQS found in G4 Hunter
"GASL1
GASAL1",gastric cancer,"qRT-PCR, Western blotting, in vitro knockdown etc.",down-regulated,30988785.0,"Also Known As: GASAL1, GASL1",1 (GASAL1),NR_149020.1 (GASAL1),45 (GASAL1),37 (GASAL1),6 (GASAL1),2 (GASAL1),VALIDATED,"22 (2 - 2G, 9 - 3G, 2 - 4G, 9 - C-rich)
","[0.888, 1.125 (4G), 0.971, 0.913, 0.933, 0.911, 0.911, 0.911, 0.872, 0.775, 0.92 (3G), 0.696, 0.911 (2G), -1, -0.833, -0.925, -0.911, -0.911, -1.065, -0.911, -1.074, -0.911 (C-rich)]
","PQS 2 (4G) of QGRS mapper and the PQS 1 (4G) of G4 hunter have similar G tracts.

PQS 2 (4G) from G4 hunter has a left frame-shift as compared to PQS 1 (4G) from QGRS mapper.

PQS 10 (3G) of QGRS mapper and the PQS 9 (3G) of G4 hunter have similar G tracts.

PQS 9 (3G) from G4 hunter has a left frame-shift as compared to PQS 10 (3G) from QGRS mapper.

PQS 37 (3G) of QGRS mapper and the PQS 11 (3G) of G4 hunter have similar G tracts.

PQS 37 (3G) of QGRS mapper and the PQS 12 (3G) of G4 hunter have similar G tracts.

PQS 37 (3G) of QGRS mapper and the PQS 13 (3G) of G4 hunter have similar G tracts.

PQS 37 (3G) of QGRS mapper and the PQS 14 (3G) of G4 hunter have similar G tracts.

PQS 37 (3G) of QGRS mapper and the PQS 15 (3G) of G4 hunter have similar G tracts.

By looking at PQS 11, 12, 13, 14 and 15 (3G) in G4 hunter, it appears that at a time only 1 GQ can be formed as all PQS have a few common G-tracts due to overlap amongst all of these PQS.

PQS 43 (3G) of QGRS mapper and the PQS 21 (3G) of G4 hunter have similar G tracts. 

PQS 44 (3G) of QGRS mapper and the PQS 22 (3G) of G4 hunter have similar G tracts. ","9 (3 - 3G, 2 - 4G, 4 - C-rich)
","[-1.426, -1.246, -1.388, -1.362 (C-rich), 1.185, 1.467 (4G), 1.291, 1.383, 1.4 (3G)]","PQS 2 (4G) of QGRS mapper and the PQS 1 (4G) of G4 hunter have similar G tracts.

PQS 41 (3G) of QGRS mapper and the PQS 6 (3G) of G4 hunter have similar G tracts. 

PQS 43 (3G) of QGRS mapper and the PQS 7 (3G) of G4 hunter have similar G tracts. "
GATA6-AS,gastric cancer,qRT-PCR etc.,down-regulated,31611972.0,Also Known As: BM742401; locus5689,1,NR_102763.1,14,12,2,0,VALIDATED,"4 (2 - 2G, 2 - C-rich)
","[-0.958, -0.885 (C-rich), 0.935, 0.967 (2G)]",No similarity to any PQS (2G) from QGRS mapper,0,0,No PQS found in G4 Hunter
GATA6-AS1,gastric cancer,"qRT-PCR, Western blot",down-regulated,31981860.0,Also Known As: BM742401; locus5689,1,NR_102763.1,14,12,2,0,VALIDATED,"4 (2 - 2G, 2 - C-rich)","['-0.958, -0.885 (C-rich), 0.935, 0.967 (2G)]",No similarity to any PQS (2G) from QGRS mapper,0,0,No PQS found in G4 Hunter
GCAWKR,gastric cancer,"qPCR, Western blot, RIP, RNAi, other",up-regulated,30274785.0,,8,"NR_160702.1, NR_160703.1,
NR_160704.1, NR_160705.1,
NR_160706.1, NR_160707.1,
NR_160708.1, NR_160709.1","4,22,20,27,25,10,16,22","3,19,19,23,21,9,15,20","1,3,1,4,4,1,1,2","0,0,0,0,0,0,0,0",VALIDATED,"1 (3G);

7 (2 - 2G, 3 - 3G, 2 - C-rich);

9 (4 - 2G, 1 - 3G, 4 - C-rich);

9 (3 - 2G, 3 - 3G, 3 - C-rich);

8 (3 - 2G, 3 - 3G, 2 - C-rich);

3 (1 - 2G, 2 - C-rich);

4 (1 - 2G, 3 - C-rich);

8 (3 - 2G, 3 - 3G, 2 - C-rich)","[0.722 (3G)];

[-0.891, -0.898 (C-rich), 0.868, 0.625, 1.119 (3G), 0.935, 0.875 (2G)];

[0.744 (3G), 0.606, 0.933, 0.979, 0.854 (2G), -0.891, -0.923, -0.815, -0.957 (C-rich)];

[0.776, 0.875, 0.935 (2G), 0.868, 0.625, 1.119 (3G), -0.759, -0.815, -0.898 (C-rich)];

[0.776, 0.935, 0.875 (2G), 0.868, 0.625, 1.119 (3G), -0.815, -0.898 (C-rich)];
 
[0.776 (2G), -0.759, -0.815 (C-rich)];
 
[0.776 (2G), -0.759, -0.815, -0.957 (C-rich)];

[0.776,  0.625, 0.935, 1.119, 0.875 (2G), -0.759, -0.815, -0.898 (C-rich)]","In variant 1, PQS 4 (3G) of QGRS mapper and the PQS 1 (3G) of G4 hunter have similar G tracts.

In variant 2, PQS 6 (3G) of QGRS mapper and the PQS 3 (3G) of G4 hunter have similar G tracts.

PQS 19 (3G) of QGRS mapper and the PQS 4 (3G) of G4 hunter have similar G tracts.

PQS 4 (3G) from G4 hunter has a left frame-shift as compared to PQS 19 (3G) from QGRS mapper.

In variant 3, PQS 3 (3G) of QGRS mapper and the PQS 1 (3G) of G4 hunter have similar G tracts.

PQS 1 (3G) from G4 hunter has a left frame-shift as compared to PQS 3 (3G) from QGRS mapper.

In variant 4, PQS 11 (3G) of QGRS mapper and the PQS 5 (3G) of G4 hunter have similar G tracts.

PQS 24 (3G) of QGRS mapper and the PQS 6 (3G) of G4 hunter have similar G tracts.

In variant 5, PQS 9 (3G) of QGRS mapper and the PQS 4 (3G) of G4 hunter have similar G tracts.

PQS 22 (3G) of QGRS mapper and the PQS 5 (3G) of G4 hunter have similar G tracts.

In variant 8, PQS 9 (3G) of QGRS mapper and the PQS 4 (3G) of G4 hunter have similar G tracts.

PQS 22 (3G) of QGRS mapper and the PQS 5 (3G) of G4 hunter have similar G tracts.","0;

0;

4 (1 - 2G, 3 - C-rich);

0;

0;

0;

0;

0","0

0

(1.367, -1.226, -1.34, -1.4)
 
0

0

0

0

0","In variant 3, PQS 3 (3G) of QGRS mapper and the PQS 1 (3G) of G4 hunter have similar G tracts.

PQS 1 (3G) from G4 hunter has a left frame-shift as compared to PQS 3 (3G) from QGRS mapper."
GCRL1,gastric cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown",up-regulated,29789536.0,Also Known As: GCRL1; SMIM25; LINC01272,2,"NR_170991.1, NR_170992.1","16,16","16,16","0,0","0,0",VALIDATED,"12 (2 - 2G, 10 - C-rich);

12 (2 - 2G, 10 - C-rich)","[0.911, 0.745 (2G), -0.871, -0.845, -0.911, -0.957, -0.784, -0.878, -0.76, -0.817, -0.787, -0.855 (C-rich)];

[0.911, 0.745 (2G), -0.871, -0.845, -0.911, -0.957, -0.784, -0.878, -0.76, -0.817, -0.787, -0.855 (C-rich)]",No similarity to any PQS (2G) from QGRS mapper.,0,0,No PQS found in G4 Hunter
GCRL1,gastric cancer,"qPCR, western blot, Luciferase reporter assay etc.",differential expression,29789536.0,Also Known As: GCRL1; SMIM25; LINC01272,2,"NR_170991.1, NR_170992.1","16,16","16,16","0,0","0,0",VALIDATED,"12 (2 - 2G, 10 - C-rich);

12 (2 - 2G, 10 - C-rich)","[0.911, 0.745 (2G), -0.871, -0.845, -0.911, -0.957, -0.784, -0.878, -0.76, -0.817, -0.787, -0.855 (C-rich)];

[0.911, 0.745 (2G), -0.871, -0.845, -0.911, -0.957, -0.784, -0.878, -0.76, -0.817, -0.787, -0.855 (C-rich)]",No similarity to any PQS (2G) from QGRS mapper.,0,0,No PQS found in G4 Hunter
GHET1,gastric cancer,"qPCR, Western blot etc",down-regulated,32176622.0,Also Known As: ncRNA-GHET1,1,NR_130107.1,10,9,1,0,REVIEWED,"5 (1 - 2G, 1 - 3G, 3 - C-rich)","[-0.911, -0.79, -0.959 (C-rich), 0.891, 0.644 (2G); 0.973 (3G)]",PQS 10 (3G) of QGRS Mapper is similar to PQS 6 (3G) of G4 hunter with a left frame shift in G4 hunter,1 (3G),[1.413 (3G)],PQS 10 (3G) of QGRS Mapper is similar to PQS 1 (3G) of G4 hunter with the same main G4 tracts.
GHET1,gastric cancer,qPCR,up-regulated,30066922.0,Also Known As: ncRNA-GHET1,1,NR_130107.1,10,9,1,0,REVIEWED,"5 (1 - 2G, 1 - 3G, 3 - C-rich)","[-0.911, -0.79, -0.959 (C-rich), 0.891, 0.644 (2G); 0.973 (3G)]",PQS 10 (3G) of QGRS Mapper is similar to PQS 6 (3G) of G4 hunter with a left frame shift in G4 hunter,1 (3G),[1.413 (3G)],PQS 10 (3G) of QGRS Mapper is similar to PQS 1 (3G) of G4 hunter with the same main G4 tracts.
GHET1,gastric cancer,"qPCR, Western blot etc.",up-regulated,28578256.0,Also Known As: ncRNA-GHET1,1,NR_130107.1,10,9,1,0,REVIEWED,"5 (1 - 2G, 1 - 3G, 3 - C-rich)","[-0.911, -0.79, -0.959 (C-rich), 0.891, 0.644 (2G); 0.973 (3G)]",PQS 10 (3G) of QGRS Mapper is similar to PQS 6 (3G) of G4 hunter with a left frame shift in G4 hunter,1 (3G),[1.413 (3G)],PQS 10 (3G) of QGRS Mapper is similar to PQS 1 (3G) of G4 hunter with the same main G4 tracts.
GHET1,gastric cancer,"qPCR, western blot etc.",up-regulated,28577495.0,Also Known As: ncRNA-GHET1,1,NR_130107.1,10,9,1,0,REVIEWED,"5 (1 - 2G, 1 - 3G, 3 - C-rich)","[-0.911, -0.79, -0.959 (C-rich), 0.891, 0.644 (2G); 0.973 (3G)]",PQS 10 (3G) of QGRS Mapper is similar to PQS 6 (3G) of G4 hunter with a left frame shift in G4 hunter,1 (3G),[1.413 (3G)],PQS 10 (3G) of QGRS Mapper is similar to PQS 1 (3G) of G4 hunter with the same main G4 tracts.
GHET1,gastric cancer,qPCR etc.,up-regulated,26096073.0,Also Known As: ncRNA-GHET1,1,NR_130107.1,10,9,1,0,REVIEWED,"5 (1 - 2G, 1 - 3G, 3 - C-rich)","[-0.911, -0.79, -0.959 (C-rich), 0.891, 0.644 (2G); 0.973 (3G)]",PQS 10 (3G) of QGRS Mapper is similar to PQS 6 (3G) of G4 hunter with a left frame shift in G4 hunter,1 (3G),[1.413 (3G)],PQS 10 (3G) of QGRS Mapper is similar to PQS 1 (3G) of G4 hunter with the same main G4 tracts.
GHET1,gastric cancer,"qPCR, RNAi, Western blot, RIP, Luciferase reporter assay etc.",up-regulated,24397586.0,Also Known As: ncRNA-GHET1,1,NR_130107.1,10,9,1,0,REVIEWED,"5 (1 - 2G, 1 - 3G, 3 - C-rich)","[-0.911, -0.79, -0.959 (C-rich), 0.891, 0.644 (2G); 0.973 (3G)]",PQS 10 (3G) of QGRS Mapper is similar to PQS 6 (3G) of G4 hunter with a left frame shift in G4 hunter,1 (3G),[1.413 (3G)],PQS 10 (3G) of QGRS Mapper is similar to PQS 1 (3G) of G4 hunter with the same main G4 tracts.
GIHCG,gastric cancer,"qRT-PCR , Luciferase reporter assay , Western blot etc.",up-regulated,31050210.0,,1,NR_038269.1,4,0,0,0,VALIDATED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
H19,gastric cancer,"qPCR, Western blot etc.",up-regulated,31787851.0,"Also Known As: ASM; BWS; WT2; ASM1; D11S813E; MIR675HG; LINC00008; NCRNA00008

Some (older-not checked for PQS) H19 ""other"" ncRNA endogenous virus human endogenous retrovirus H clone (partial sequence-MG598802.1) with note - non-coding HERV-H transcript, was also there in result.

PQS 6 [Position-625 (3G)] obtained in 1st and 2nd variants when search parameter was set to Min G-Group Size: 2 was replaced by another PQS of same score (by shifting G-Group/Quartet frame) when search parameter was set to Min G-Group Size: 3.

H19 1st and 2nd variants showed 2 (4G) PQS in QGRS mapper when search parameter was set to Min G-Group Size: 2, while it showed 2 (3G) and 1 (4G) PQS when search parameter was set to Min G-Group Size: 3, as PQS 1 (3G) 2 (4G) obtained when search parameter was set to Min G-Group Size: 3 was replaced by 1 PQS (4G) of different G-score (by taking PQS 1, flanking region and parts from PQS 2), while PQS 2 (4G) and 3 (3G) were replaced by 1 PQS (4G) of different G-score (by taking parts from PQS 2 and; flanking region and; parts from PQS 3) when search parameter was set to Min G-Group Size: 2.
For further consideration, PQS when search parameter was set to Min G-Group Size: 2 was taken.",3,"NR_002196.2, NR_131223.1, NR_131224.1","38, 37, 12","27, 26, 11","9,9,1","2,2,0",REVIEWED,"32 (24 - 2G, 8 - C-rich);
 
32 (24 - 2G, 8 - C-rich); 

5 (C-rich)","[1.305, 0.837, 0.962, 0.882, 0.891, 0.93, 0.833, 0.934 (2G), -0.911, -0.911, -0.957, -0.621, (C-rich), 0.607, 0.894, 0.803, 0.911, 0.859, 0.804, 0.933, 0.824, 0.978, 0.958, 0.891, 0.933, 0.911, 1.061,  0.953 (2G), -0.911, -0.911, -1, -0.8, -0.71 (C-rich)]; 

[1.305, 0.837, 0.962, 0.882, 0.891, 0.93, 0.833, 0.934 (2G), -0.911, -0.911, -0.957, -0.621 (C-rich), 0.607, 0.894, 0.803, 0.911, 0.859, 0.804, 0.933, 0.824, 0.978, 0.958, 0.891, 0.933, 0.911, 1.061,  0.953 (2G), -0.911, -0.911, -1, -0.8, -0.71 (C-rich)];
 
[-0.911, -0.911, -1, -0.8, -0.71 (C-rich)]","No similarity to any PQS (2G) from QGRS mapper
","2;
 
2;

0 (3G)","(1.583, 1.37 (3G));

(1.583, 1.37 (3G));

0",No similarity to any PQS (3G) from QGRS mapper.
H19,gastric cancer,qPCR,up-regulated,30945348.0,"Also Known As: ASM; BWS; WT2; ASM1; D11S813E; MIR675HG; LINC00008; NCRNA00008

Some (older-not checked for PQS) H19 ""other"" ncRNA endogenous virus human endogenous retrovirus H clone (partial sequence-MG598802.1) with note - non-coding HERV-H transcript, was also there in result.

PQS 6 [Position-625 (3G)] obtained in 1st and 2nd variants when search parameter was set to Min G-Group Size: 2 was replaced by another PQS of same score (by shifting G-Group/Quartet frame) when search parameter was set to Min G-Group Size: 3.

H19 1st and 2nd variants showed 2 (4G) PQS in QGRS mapper when search parameter was set to Min G-Group Size: 2, while it showed 2 (3G) and 1 (4G) PQS when search parameter was set to Min G-Group Size: 3, as PQS 1 (3G) 2 (4G) obtained when search parameter was set to Min G-Group Size: 3 was replaced by 1 PQS (4G) of different G-score (by taking PQS 1, flanking region and parts from PQS 2), while PQS 2 (4G) and 3 (3G) were replaced by 1 PQS (4G) of different G-score (by taking parts from PQS 2 and; flanking region and; parts from PQS 3) when search parameter was set to Min G-Group Size: 2.
For further consideration, PQS when search parameter was set to Min G-Group Size: 2 was taken.",3,"NR_002196.2, NR_131223.1, NR_131224.1","38, 37, 12","27, 26, 11","9,9,1","2,2,0",REVIEWED,"32 (24 - 2G, 8 - C-rich);
 
32 (24 - 2G, 8 - C-rich); 

5 (C-rich)","[1.305, 0.837, 0.962, 0.882, 0.891, 0.93, 0.833, 0.934 (2G), -0.911, -0.911, -0.957, -0.621, (C-rich), 0.607, 0.894, 0.803, 0.911, 0.859, 0.804, 0.933, 0.824, 0.978, 0.958, 0.891, 0.933, 0.911, 1.061,  0.953 (2G), -0.911, -0.911, -1, -0.8, -0.71 (C-rich)]; 

[1.305, 0.837, 0.962, 0.882, 0.891, 0.93, 0.833, 0.934 (2G), -0.911, -0.911, -0.957, -0.621 (C-rich), 0.607, 0.894, 0.803, 0.911, 0.859, 0.804, 0.933, 0.824, 0.978, 0.958, 0.891, 0.933, 0.911, 1.061,  0.953 (2G), -0.911, -0.911, -1, -0.8, -0.71 (C-rich)];
 
[-0.911, -0.911, -1, -0.8, -0.71 (C-rich)]","No similarity to any PQS (2G) from QGRS mapper
","2;
 
2;

0 (3G)","(1.583, 1.37 (3G));

(1.583, 1.37 (3G));

0",No similarity to any PQS (3G) from QGRS mapper.
H19,gastric cancer,"qRT-PCR , Luciferase reporter assay , Western blot , in vitro knockdown etc.",up-regulated,31081061.0,"Also Known As: ASM; BWS; WT2; ASM1; D11S813E; MIR675HG; LINC00008; NCRNA00008

Some (older-not checked for PQS) H19 ""other"" ncRNA endogenous virus human endogenous retrovirus H clone (partial sequence-MG598802.1) with note - non-coding HERV-H transcript, was also there in result.

PQS 6 [Position-625 (3G)] obtained in 1st and 2nd variants when search parameter was set to Min G-Group Size: 2 was replaced by another PQS of same score (by shifting G-Group/Quartet frame) when search parameter was set to Min G-Group Size: 3.

H19 1st and 2nd variants showed 2 (4G) PQS in QGRS mapper when search parameter was set to Min G-Group Size: 2, while it showed 2 (3G) and 1 (4G) PQS when search parameter was set to Min G-Group Size: 3, as PQS 1 (3G) 2 (4G) obtained when search parameter was set to Min G-Group Size: 3 was replaced by 1 PQS (4G) of different G-score (by taking PQS 1, flanking region and parts from PQS 2), while PQS 2 (4G) and 3 (3G) were replaced by 1 PQS (4G) of different G-score (by taking parts from PQS 2 and; flanking region and; parts from PQS 3) when search parameter was set to Min G-Group Size: 2.
For further consideration, PQS when search parameter was set to Min G-Group Size: 2 was taken.",3,"NR_002196.2, NR_131223.1, NR_131224.1","38, 37, 12","27, 26, 11","9,9,1","2,2,0",REVIEWED,"32 (24 - 2G, 8 - C-rich);
 
32 (24 - 2G, 8 - C-rich); 

5 (C-rich)","[1.305, 0.837, 0.962, 0.882, 0.891, 0.93, 0.833, 0.934 (2G), -0.911, -0.911, -0.957, -0.621, (C-rich), 0.607, 0.894, 0.803, 0.911, 0.859, 0.804, 0.933, 0.824, 0.978, 0.958, 0.891, 0.933, 0.911, 1.061,  0.953 (2G), -0.911, -0.911, -1, -0.8, -0.71 (C-rich)]; 

[1.305, 0.837, 0.962, 0.882, 0.891, 0.93, 0.833, 0.934 (2G), -0.911, -0.911, -0.957, -0.621 (C-rich), 0.607, 0.894, 0.803, 0.911, 0.859, 0.804, 0.933, 0.824, 0.978, 0.958, 0.891, 0.933, 0.911, 1.061,  0.953 (2G), -0.911, -0.911, -1, -0.8, -0.71 (C-rich)];
 
[-0.911, -0.911, -1, -0.8, -0.71 (C-rich)]","No similarity to any PQS (2G) from QGRS mapper
","2;
 
2;

0 (3G)","(1.583, 1.37 (3G));

(1.583, 1.37 (3G));

0",No similarity to any PQS (3G) from QGRS mapper.
H19,gastric cancer,"qPCR, Western blot, Cell invasion assay, Cell migration assay Animal experiments",up-regulated,30192003.0,"Also Known As: ASM; BWS; WT2; ASM1; D11S813E; MIR675HG; LINC00008; NCRNA00008

Some (older-not checked for PQS) H19 ""other"" ncRNA endogenous virus human endogenous retrovirus H clone (partial sequence-MG598802.1) with note - non-coding HERV-H transcript, was also there in result.

PQS 6 [Position-625 (3G)] obtained in 1st and 2nd variants when search parameter was set to Min G-Group Size: 2 was replaced by another PQS of same score (by shifting G-Group/Quartet frame) when search parameter was set to Min G-Group Size: 3.

H19 1st and 2nd variants showed 2 (4G) PQS in QGRS mapper when search parameter was set to Min G-Group Size: 2, while it showed 2 (3G) and 1 (4G) PQS when search parameter was set to Min G-Group Size: 3, as PQS 1 (3G) 2 (4G) obtained when search parameter was set to Min G-Group Size: 3 was replaced by 1 PQS (4G) of different G-score (by taking PQS 1, flanking region and parts from PQS 2), while PQS 2 (4G) and 3 (3G) were replaced by 1 PQS (4G) of different G-score (by taking parts from PQS 2 and; flanking region and; parts from PQS 3) when search parameter was set to Min G-Group Size: 2.
For further consideration, PQS when search parameter was set to Min G-Group Size: 2 was taken.",3,"NR_002196.2, NR_131223.1, NR_131224.1","38, 37, 12","27, 26, 11","9,9,1","2,2,0",REVIEWED,"32 (24 - 2G, 8 - C-rich);
 
32 (24 - 2G, 8 - C-rich); 

5 (C-rich)","[1.305, 0.837, 0.962, 0.882, 0.891, 0.93, 0.833, 0.934 (2G), -0.911, -0.911, -0.957, -0.621, (C-rich), 0.607, 0.894, 0.803, 0.911, 0.859, 0.804, 0.933, 0.824, 0.978, 0.958, 0.891, 0.933, 0.911, 1.061,  0.953 (2G), -0.911, -0.911, -1, -0.8, -0.71 (C-rich)]; 

[1.305, 0.837, 0.962, 0.882, 0.891, 0.93, 0.833, 0.934 (2G), -0.911, -0.911, -0.957, -0.621 (C-rich), 0.607, 0.894, 0.803, 0.911, 0.859, 0.804, 0.933, 0.824, 0.978, 0.958, 0.891, 0.933, 0.911, 1.061,  0.953 (2G), -0.911, -0.911, -1, -0.8, -0.71 (C-rich)];
 
[-0.911, -0.911, -1, -0.8, -0.71 (C-rich)]","No similarity to any PQS (2G) from QGRS mapper
","2;
 
2;

0 (3G)","(1.583, 1.37 (3G));

(1.583, 1.37 (3G));

0",No similarity to any PQS (3G) from QGRS mapper.
